position_id,timestamp_entry,timestamp_exit,strategy_name,regime_key,underlying_symbol,entry_underlying_price,exit_underlying_price,entry_cost,exit_value,pnl,pnl_pct,quantity,exit_reason,metadata
3e759de5-5f1d-427a-acd0-b6a22d36202d,2022-01-03 00:00:00,2022-01-04 00:00:00,small_bull_debit_spread,bull|unknown|high_liquidity|destabilizing,SPY,477.71,477.55,10.580499999999933,-10.580499999999933,-21.160999999999866,-2.0,1,regime_flip,"{'confidence': 0.42223290097529453, 'require_defined_risk': False, 'current_price': 477.71, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'call', 'strike': 485.0, 'expiry': '2022-02-07', 'bid': 1.2064650000000017, 'ask': 1.268335000000001, 'mid': 1.2374000000000014, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'call', 'strike': 485.0, 'expiry': '2022-02-07', 'bid': 1.2064650000000017, 'ask': 1.268335000000001, 'mid': 1.2374000000000014, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 2, 'stale': True}}"
f78947b8-533a-4804-a935-1dd289f8f868,2022-01-04 00:00:00,2022-01-05 00:00:00,small_iron_condor,range|unknown|high_liquidity|destabilizing,SPY,477.55,468.38,19.09999999999996,-19.09999999999996,-38.19999999999992,-2.0,1,regime_flip,"{'confidence': 0.27937967503113587, 'require_defined_risk': False, 'current_price': 477.55, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 475.0, 'expiry': '2022-02-08', 'bid': 0.9291750000000008, 'ask': 0.9768250000000008, 'mid': 0.9530000000000007, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 475.0, 'expiry': '2022-02-08', 'bid': 0.9291750000000008, 'ask': 0.9768250000000008, 'mid': 0.9530000000000007, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'call', 'strike': 485.0, 'expiry': '2022-02-08', 'bid': 1.2158249999999995, 'ask': 1.2781749999999994, 'mid': 1.2469999999999994, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'long', 'option_type': 'call', 'strike': 485.0, 'expiry': '2022-02-08', 'bid': 1.2158249999999995, 'ask': 1.2781749999999994, 'mid': 1.2469999999999994, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 4, 'stale': True}}"
a2cba495-65f1-43ac-a8d2-5de7020978d1,2022-01-05 00:00:00,2022-01-06 00:00:00,small_bear_debit_spread,bear|unknown|high_liquidity|destabilizing,SPY,468.38,467.94,8.820999999999987,-8.820999999999987,-17.641999999999975,-2.0,1,regime_flip,"{'confidence': 0.5455510157574417, 'require_defined_risk': False, 'current_price': 468.38, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 465.0, 'expiry': '2022-02-09', 'bid': 0.9777299999999997, 'ask': 1.0278699999999996, 'mid': 1.0027999999999997, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 465.0, 'expiry': '2022-02-09', 'bid': 0.9777299999999997, 'ask': 1.0278699999999996, 'mid': 1.0027999999999997, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 2, 'stale': True}}"
c01f79be-eeb3-491b-b68b-6133f587a9b3,2022-01-10 00:00:00,2022-01-12 00:00:00,small_iron_condor,range|transition|high_liquidity|destabilizing,SPY,465.51,471.02,18.640999999999913,-18.640999999999913,-37.281999999999826,-2.0,1,regime_flip,"{'confidence': 0.2652679590286614, 'require_defined_risk': False, 'current_price': 465.51, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 470.0, 'expiry': '2022-02-14', 'bid': 1.0426650000000006, 'ask': 1.0961350000000003, 'mid': 1.0694000000000004, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 470.0, 'expiry': '2022-02-14', 'bid': 1.0426650000000006, 'ask': 1.0961350000000003, 'mid': 1.0694000000000004, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'call', 'strike': 470.0, 'expiry': '2022-02-14', 'bid': 1.0426650000000006, 'ask': 1.0961350000000003, 'mid': 1.0694000000000004, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'long', 'option_type': 'call', 'strike': 470.0, 'expiry': '2022-02-14', 'bid': 1.0426650000000006, 'ask': 1.0961350000000003, 'mid': 1.0694000000000004, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 4, 'stale': True}}"
352305ef-91db-41c5-9124-8e5e5988cb11,2022-01-11 00:00:00,2022-01-12 00:00:00,small_iron_condor,range|transition|high_liquidity|destabilizing,SPY,469.75,471.02,18.875000000000092,-18.875000000000092,-37.750000000000185,-2.0,1,regime_flip,"{'confidence': 0.22436387026610932, 'require_defined_risk': False, 'current_price': 469.75, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 465.0, 'expiry': '2022-02-15', 'bid': 1.057875, 'ask': 1.112125, 'mid': 1.085, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 465.0, 'expiry': '2022-02-15', 'bid': 1.057875, 'ask': 1.112125, 'mid': 1.085, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'call', 'strike': 465.0, 'expiry': '2022-02-15', 'bid': 1.057875, 'ask': 1.112125, 'mid': 1.085, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'long', 'option_type': 'call', 'strike': 465.0, 'expiry': '2022-02-15', 'bid': 1.057875, 'ask': 1.112125, 'mid': 1.085, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 4, 'stale': True}}"
d7b921ed-93e1-4dba-a86e-aa03acfb66bf,2022-01-13 00:00:00,2022-01-14 00:00:00,small_bear_debit_spread,bear|transition|high_liquidity|destabilizing,SPY,464.53,464.72,9.338499999999971,-9.338499999999971,-18.676999999999943,-2.0,1,regime_flip,"{'confidence': 0.47681730963243263, 'require_defined_risk': False, 'current_price': 464.53, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 460.0, 'expiry': '2022-02-17', 'bid': 1.0450049999999984, 'ask': 1.0985949999999982, 'mid': 1.0717999999999983, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 460.0, 'expiry': '2022-02-17', 'bid': 1.0450049999999984, 'ask': 1.0985949999999982, 'mid': 1.0717999999999983, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 2, 'stale': True}}"
f5f66433-af3d-4f1c-9e0a-da7c5a6e871f,2022-01-14 00:00:00,2022-01-18 00:00:00,small_iron_condor,range|transition|high_liquidity|destabilizing,SPY,464.72,456.49,18.848000000000077,-18.848000000000077,-37.696000000000154,-2.0,1,regime_flip,"{'confidence': 0.18673679268689652, 'require_defined_risk': False, 'current_price': 464.72, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 460.0, 'expiry': '2022-02-18', 'bid': 1.0561200000000015, 'ask': 1.1102800000000017, 'mid': 1.0832000000000015, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 460.0, 'expiry': '2022-02-18', 'bid': 1.0561200000000015, 'ask': 1.1102800000000017, 'mid': 1.0832000000000015, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'call', 'strike': 460.0, 'expiry': '2022-02-18', 'bid': 1.0561200000000015, 'ask': 1.1102800000000017, 'mid': 1.0832000000000015, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'long', 'option_type': 'call', 'strike': 460.0, 'expiry': '2022-02-18', 'bid': 1.0561200000000015, 'ask': 1.1102800000000017, 'mid': 1.0832000000000015, 'symbol': None, 'delta': 0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 4, 'stale': True}}"
44adb3a3-fb21-432b-87e9-1cf34a08ccd6,2022-01-19 00:00:00,2022-01-24 00:00:00,small_bear_debit_spread,bear|transition|high_liquidity|destabilizing,SPY,451.75,439.84,8.76250000000002,-8.76250000000002,-17.52500000000004,-2.0,1,regime_flip,"{'confidence': 0.45305744453153474, 'require_defined_risk': False, 'current_price': 451.75, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 455.0, 'expiry': '2022-02-23', 'bid': 0.970125, 'ask': 1.019875, 'mid': 0.9950000000000001, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 455.0, 'expiry': '2022-02-23', 'bid': 0.970125, 'ask': 1.019875, 'mid': 0.9950000000000001, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 2, 'stale': True}}"
1b7ca08d-bc3e-42f7-8eb4-41d81d7b7220,2022-01-20 00:00:00,2022-01-24 00:00:00,small_bear_debit_spread,bear|transition|high_liquidity|destabilizing,SPY,446.75,439.84,8.76250000000002,-8.76250000000002,-17.52500000000004,-2.0,1,regime_flip,"{'confidence': 0.4856730816825084, 'require_defined_risk': False, 'current_price': 446.75, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 450.0, 'expiry': '2022-02-24', 'bid': 0.970125, 'ask': 1.019875, 'mid': 0.9950000000000001, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 450.0, 'expiry': '2022-02-24', 'bid': 0.970125, 'ask': 1.019875, 'mid': 0.9950000000000001, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 2, 'stale': True}}"
c590f0f6-bdd0-4671-84f3-d96b4eee5684,2022-01-21 00:00:00,2022-01-24 00:00:00,small_bear_debit_spread,bear|transition|high_liquidity|destabilizing,SPY,437.98,439.84,8.641000000000009,-8.641000000000009,-17.282000000000018,-2.0,1,regime_flip,"{'confidence': 0.5129587881187595, 'require_defined_risk': False, 'current_price': 437.98, 'sigma': 0.0001, 'matched_legs': [{'side': 'long', 'option_type': 'put', 'strike': 435.0, 'expiry': '2022-02-25', 'bid': 0.9543300000000012, 'ask': 1.0032700000000012, 'mid': 0.9788000000000012, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}, {'side': 'short', 'option_type': 'put', 'strike': 435.0, 'expiry': '2022-02-25', 'bid': 0.9543300000000012, 'ask': 1.0032700000000012, 'mid': 0.9788000000000012, 'symbol': None, 'delta': -0.45, 'gamma': None, 'theta': None, 'vega': None, 'iv': 0.22}], 'reprice_ok': True, 'last_reprice': {'full': False, 'missing_leg_count': 2, 'stale': True}}"
